16/06/2024 03:00:00,206.73
16/06/2024 04:00:00,177.31
16/06/2024 05:00:00,149.97
16/06/2024 06:00:00,148.09
16/06/2024 07:00:00,162.94
16/06/2024 08:00:00,154.18
16/06/2024 09:00:00,142.06
16/06/2024 10:00:00,135.95
16/06/2024 11:00:00,132.02
16/06/2024 12:00:00,132.25
16/06/2024 13:00:00,131.53
16/06/2024 14:00:00,136.13
16/06/2024 15:00:00,143.87
16/06/2024 16:00:00,147.32
16/06/2024 17:00:00,152.16
16/06/2024 18:00:00,145.6
16/06/2024 19:00:00,138.62
16/06/2024 20:00:00,138.53
16/06/2024 21:00:00,158.16
16/06/2024 22:00:00,157.69
16/06/2024 23:00:00,157.03
17/06/2024 00:00:00,184.87
17/06/2024 01:00:00,186.18
17/06/2024 02:00:00,171.55
17/06/2024 03:00:00,176.44
17/06/2024 04:00:00,171.74
17/06/2024 05:00:00,178.7
17/06/2024 06:00:00,162.34
17/06/2024 07:00:00,130.97
17/06/2024 08:00:00,123.67
17/06/2024 09:00:00,104.26
17/06/2024 10:00:00,101.59
17/06/2024 11:00:00,98.94
17/06/2024 12:00:00,90.24
17/06/2024 13:00:00,93.4
17/06/2024 14:00:00,87.7
17/06/2024 15:00:00,88.61
17/06/2024 16:00:00,92.64
17/06/2024 17:00:00,102.5
17/06/2024 18:00:00,128.81
17/06/2024 19:00:00,121.06
17/06/2024 20:00:00,120.7
17/06/2024 21:00:00,124.86
17/06/2024 22:00:00,127.54
17/06/2024 23:00:00,131.84
18/06/2024 00:00:00,133.49
18/06/2024 01:00:00,126.53
18/06/2024 02:00:00,121.09
18/06/2024 03:00:00,123.36
18/06/2024 04:00:00,131.1
18/06/2024 05:00:00,133.37
18/06/2024 06:00:00,124.45
18/06/2024 07:00:00,104.77
18/06/2024 08:00:00,89.26
18/06/2024 09:00:00,83.07
18/06/2024 10:00:00,81.78
18/06/2024 11:00:00,74.14
18/06/2024 12:00:00,74.37
18/06/2024 13:00:00,74.64
18/06/2024 14:00:00,76.94
18/06/2024 15:00:00,83.31
18/06/2024 16:00:00,98.02
18/06/2024 17:00:00,128.85
18/06/2024 18:00:00,147.63
18/06/2024 19:00:00,133.96
18/06/2024 20:00:00,146.16
18/06/2024 21:00:00,165.02
18/06/2024 22:00:00,197.11
18/06/2024 23:00:00,210.86
19/06/2024 00:00:00,224.35
19/06/2024 01:00:00,235.69
19/06/2024 02:00:00,232.35
19/06/2024 03:00:00,232.61
19/06/2024 04:00:00,217.78
19/06/2024 05:00:00,193.48
19/06/2024 06:00:00,186.79
19/06/2024 07:00:00,185.82
19/06/2024 08:00:00,173.17
19/06/2024 09:00:00,158.37
19/06/2024 10:00:00,142.21
19/06/2024 11:00:00,139.88
19/06/2024 12:00:00,141.91
19/06/2024 13:00:00,140.54
19/06/2024 14:00:00,139.06
19/06/2024 15:00:00,148.42
19/06/2024 16:00:00,159.3
19/06/2024 17:00:00,168.59
19/06/2024 18:00:00,159.36
19/06/2024 19:00:00,139.49
19/06/2024 20:00:00,144.11
19/06/2024 21:00:00,174.58
19/06/2024 22:00:00,198.31
19/06/2024 23:00:00,213.85
20/06/2024 00:00:00,217.1
20/06/2024 01:00:00,217.17
20/06/2024 02:00:00,215.52
20/06/2024 03:00:00,218.68
20/06/2024 04:00:00,212.47
20/06/2024 05:00:00,189.72
20/06/2024 06:00:00,179.19
20/06/2024 07:00:00,178.01
20/06/2024 08:00:00,176.97
20/06/2024 09:00:00,172.85
20/06/2024 10:00:00,165.16
20/06/2024 11:00:00,161.55
20/06/2024 12:00:00,156.27
20/06/2024 13:00:00,157.91
20/06/2024 14:00:00,156.27
20/06/2024 15:00:00,159.43
20/06/2024 16:00:00,165.23
20/06/2024 17:00:00,182.61
20/06/2024 18:00:00,177.44
20/06/2024 19:00:00,165.52
20/06/2024 20:00:00,173.38
20/06/2024 21:00:00,201.15
20/06/2024 22:00:00,214.87
20/06/2024 23:00:00,216.04
21/06/2024 00:00:00,230.16
21/06/2024 01:00:00,233.53
21/06/2024 02:00:00,238.08
21/06/2024 03:00:00,228.62
21/06/2024 04:00:00,215.13
21/06/2024 05:00:00,182.93
21/06/2024 06:00:00,172.76
21/06/2024 07:00:00,194.56
21/06/2024 08:00:00,192.26
21/06/2024 09:00:00,187.42
21/06/2024 10:00:00,171.88
21/06/2024 11:00:00,166.7
21/06/2024 12:00:00,163.79
21/06/2024 13:00:00,164.19
21/06/2024 14:00:00,155.51
21/06/2024 15:00:00,157.24
21/06/2024 16:00:00,159.41
21/06/2024 17:00:00,161.7
21/06/2024 18:00:00,152.36
21/06/2024 19:00:00,131.17
21/06/2024 20:00:00,141.96
21/06/2024 21:00:00,174.9
21/06/2024 22:00:00,183.71
21/06/2024 23:00:00,185.61
22/06/2024 00:00:00,215.19
22/06/2024 01:00:00,223.06
22/06/2024 02:00:00,222.62
22/06/2024 03:00:00,223.86
22/06/2024 04:00:00,214.08
22/06/2024 05:00:00,170.37
22/06/2024 06:00:00,164.63
22/06/2024 07:00:00,174.31
22/06/2024 08:00:00,163.49
22/06/2024 09:00:00,149.44
22/06/2024 10:00:00,141.71
22/06/2024 11:00:00,144.77
22/06/2024 12:00:00,148.97
22/06/2024 13:00:00,135.86
22/06/2024 14:00:00,139.21
22/06/2024 15:00:00,137.94
22/06/2024 16:00:00,157.42
22/06/2024 17:00:00,164.24
22/06/2024 18:00:00,168.67
22/06/2024 19:00:00,173.44
22/06/2024 20:00:00,174.08
22/06/2024 21:00:00,189.43
22/06/2024 22:00:00,189.03
22/06/2024 23:00:00,199.19
23/06/2024 00:00:00,210.34
23/06/2024 01:00:00,213.04
23/06/2024 02:00:00,208.42
23/06/2024 03:00:00,209.09
23/06/2024 04:00:00,200.65
23/06/2024 05:00:00,180.53
23/06/2024 06:00:00,179.88
23/06/2024 07:00:00,153.76
23/06/2024 08:00:00,139.21
23/06/2024 09:00:00,131.53
23/06/2024 10:00:00,124.76
23/06/2024 11:00:00,121.59
23/06/2024 12:00:00,121.39
23/06/2024 13:00:00,117.1
23/06/2024 14:00:00,118.02
23/06/2024 15:00:00,126.68
23/06/2024 16:00:00,141.75
23/06/2024 17:00:00,151.26
23/06/2024 18:00:00,149.38
23/06/2024 19:00:00,153.49
23/06/2024 20:00:00,158.24
23/06/2024 21:00:00,166.18
23/06/2024 22:00:00,160.83
23/06/2024 23:00:00,150.56
24/06/2024 00:00:00,153.53
24/06/2024 01:00:00,152.27
24/06/2024 02:00:00,154.59
24/06/2024 03:00:00,155.89
24/06/2024 04:00:00,157.93
24/06/2024 05:00:00,158.02
24/06/2024 06:00:00,147.37
24/06/2024 07:00:00,128.24
24/06/2024 08:00:00,113.63
24/06/2024 09:00:00,108.84
24/06/2024 10:00:00,102.94
24/06/2024 11:00:00,99.3
24/06/2024 12:00:00,96.28
24/06/2024 13:00:00,95.79
24/06/2024 14:00:00,92.91
24/06/2024 15:00:00,95.19
24/06/2024 16:00:00,102.37
24/06/2024 17:00:00,118.81
24/06/2024 18:00:00,138.15
24/06/2024 19:00:00,132.75
24/06/2024 20:00:00,131.49
24/06/2024 21:00:00,138.73
24/06/2024 22:00:00,149.44
24/06/2024 23:00:00,160.07
25/06/2024 00:00:00,166.17
25/06/2024 01:00:00,167.8
25/06/2024 02:00:00,165.5
25/06/2024 03:00:00,163.64
25/06/2024 04:00:00,163.34
25/06/2024 05:00:00,157.19
25/06/2024 06:00:00,137.21
25/06/2024 07:00:00,100.04
25/06/2024 08:00:00,88.52
25/06/2024 09:00:00,78.68
25/06/2024 10:00:00,74.68
25/06/2024 11:00:00,69.41
25/06/2024 12:00:00,68.38
25/06/2024 13:00:00,66.8
25/06/2024 14:00:00,65.78
25/06/2024 15:00:00,68.61
25/06/2024 16:00:00,74.18
25/06/2024 17:00:00,81.59
25/06/2024 18:00:00,86.58
25/06/2024 19:00:00,91.71
25/06/2024 20:00:00,88.28
25/06/2024 21:00:00,78.6
25/06/2024 22:00:00,93.07
25/06/2024 23:00:00,103.93
26/06/2024 00:00:00,99.12
26/06/2024 01:00:00,101.54
26/06/2024 02:00:00,101.37
26/06/2024 03:00:00,105.46
26/06/2024 04:00:00,117.76
26/06/2024 05:00:00,127.1
26/06/2024 06:00:00,117.74
26/06/2024 07:00:00,106.04
26/06/2024 08:00:00,84.89
26/06/2024 09:00:00,78.37
26/06/2024 10:00:00,85.45
26/06/2024 11:00:00,79.0
26/06/2024 12:00:00,76.89
26/06/2024 13:00:00,76.37
26/06/2024 14:00:00,76.6
26/06/2024 15:00:00,85.02
26/06/2024 16:00:00,102.16
26/06/2024 17:00:00,115.07
26/06/2024 18:00:00,119.09
26/06/2024 19:00:00,105.94
26/06/2024 20:00:00,104.5
26/06/2024 21:00:00,114.53
26/06/2024 22:00:00,120.4
26/06/2024 23:00:00,117.01
27/06/2024 00:00:00,122.03
27/06/2024 01:00:00,122.05
27/06/2024 02:00:00,119.27
27/06/2024 03:00:00,121.38
27/06/2024 04:00:00,124.69
27/06/2024 05:00:00,124.57
27/06/2024 06:00:00,127.13
27/06/2024 07:00:00,119.84
27/06/2024 08:00:00,110.23
27/06/2024 09:00:00,102.05
27/06/2024 10:00:00,97.36
27/06/2024 11:00:00,92.12
27/06/2024 12:00:00,93.64
27/06/2024 13:00:00,97.09
27/06/2024 14:00:00,104.59
27/06/2024 15:00:00,115.55
27/06/2024 16:00:00,133.65
27/06/2024 17:00:00,140.5
27/06/2024 18:00:00,150.79
27/06/2024 19:00:00,144.31
27/06/2024 20:00:00,136.22
27/06/2024 21:00:00,135.42
27/06/2024 22:00:00,144.18
27/06/2024 23:00:00,150.48
28/06/2024 00:00:00,150.21
28/06/2024 01:00:00,150.71
28/06/2024 02:00:00,153.9
28/06/2024 03:00:00,155.52
28/06/2024 04:00:00,165.12
28/06/2024 05:00:00,156.83
28/06/2024 06:00:00,154.76
28/06/2024 07:00:00,156.82
28/06/2024 08:00:00,157.49
28/06/2024 09:00:00,148.9
28/06/2024 10:00:00,144.08
28/06/2024 11:00:00,131.64
28/06/2024 12:00:00,132.64
28/06/2024 13:00:00,132.65
28/06/2024 14:00:00,130.29
28/06/2024 15:00:00,128.02
28/06/2024 16:00:00,130.11
28/06/2024 17:00:00,137.12
28/06/2024 18:00:00,135.3
28/06/2024 19:00:00,124.6
28/06/2024 20:00:00,123.77
28/06/2024 21:00:00,132.04
28/06/2024 22:00:00,147.25
28/06/2024 23:00:00,155.5
29/06/2024 00:00:00,163.68
29/06/2024 01:00:00,161.66
29/06/2024 02:00:00,159.78
29/06/2024 03:00:00,158.42
29/06/2024 04:00:00,161.81
29/06/2024 05:00:00,134.92
29/06/2024 06:00:00,133.65
29/06/2024 07:00:00,132.54
29/06/2024 08:00:00,117.85
29/06/2024 09:00:00,106.46
29/06/2024 10:00:00,93.98
29/06/2024 11:00:00,93.26
29/06/2024 12:00:00,86.3
29/06/2024 13:00:00,83.65
29/06/2024 14:00:00,81.36
29/06/2024 15:00:00,80.8
29/06/2024 16:00:00,79.21
29/06/2024 17:00:00,94.6
29/06/2024 18:00:00,103.77
29/06/2024 19:00:00,114.16
29/06/2024 20:00:00,115.13
29/06/2024 21:00:00,112.27
29/06/2024 22:00:00,116.69
29/06/2024 23:00:00,106.71
30/06/2024 00:00:00,107.69
30/06/2024 01:00:00,105.18
30/06/2024 02:00:00,104.79
30/06/2024 03:00:00,105.55
30/06/2024 04:00:00,108.99
30/06/2024 05:00:00,106.47
30/06/2024 06:00:00,109.86
30/06/2024 07:00:00,107.32
30/06/2024 08:00:00,106.43
30/06/2024 09:00:00,103.14
30/06/2024 10:00:00,100.88
30/06/2024 11:00:00,98.21
30/06/2024 12:00:00,98.43
30/06/2024 13:00:00,97.19
30/06/2024 14:00:00,93.4
30/06/2024 15:00:00,97.34
30/06/2024 16:00:00,100.99
30/06/2024 17:00:00,112.11
30/06/2024 18:00:00,134.49
30/06/2024 19:00:00,141.88
30/06/2024 20:00:00,141.06
30/06/2024 21:00:00,140.67
30/06/2024 22:00:00,134.79
30/06/2024 23:00:00,121.16
