Data e hora,Biblioteca (C),Aulas (B),Cafetaria (O),Quimica (E),Minas e Metalurgia (F),Civil (G),Civil Norte (H),Electrotecnia (I),Mecanica (L),Mecanica Norte (M)
25/05/2024 07:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 08:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 09:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 10:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 11:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 12:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 13:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 14:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 15:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 16:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 17:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 18:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 19:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
25/05/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/05/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/05/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/05/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 07:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 08:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 09:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 10:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 11:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 12:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 13:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 14:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 15:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 16:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 17:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 18:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 19:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
26/05/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 07:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 08:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 09:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 10:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 11:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 12:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 13:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 14:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 15:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 16:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 17:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 18:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 19:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
27/05/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 07:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 08:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 09:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 10:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 11:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 12:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 13:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 14:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 15:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 16:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 17:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 18:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 19:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
28/05/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/05/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 07:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 08:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 09:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 10:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 11:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 12:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 13:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 14:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 15:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 16:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 17:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 18:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 19:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
29/05/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/05/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 07:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 08:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 09:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 10:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 11:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 12:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 13:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 14:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 15:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 16:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 17:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 18:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 19:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
30/05/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/05/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 07:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 08:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 09:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 10:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 11:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 12:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 13:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 14:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 15:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 16:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 17:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 18:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 19:00:00,0.0,0.021,1.219,0.004,0.001,0.0,0.003,0.0,0.0,0.208
31/05/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/05/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 07:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 08:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 09:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 10:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 11:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 12:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 13:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 14:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 15:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 16:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 17:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 18:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 19:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
01/06/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 07:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 08:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 09:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 10:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 11:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 12:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 13:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 14:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 15:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 16:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 17:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 18:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 19:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
02/06/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 07:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 08:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 09:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 10:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 11:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 12:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 13:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 14:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 15:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 16:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 17:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 18:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 19:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
03/06/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 07:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 08:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 09:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 10:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 11:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 12:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 13:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 14:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 15:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 16:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 17:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 18:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 19:00:00,0.0,0.023,1.13,0.001,0.001,0.0,0.002,0.0,0.0,0.079
04/06/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/06/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/06/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/06/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/06/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/06/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
